shipment_id,origin_location,origin_lat,origin_lon,destination_location,destination_lat,destination_lon,shipment_date,shipment_mode,weight_kg,freight_cost_usd,estimated_arrival," ""Result""",conflict_type,conflict_severity,conflict_date,conflict_region,weather_location,weather_range,weather_azimuth,origin_location_encoded,destination_location_encoded,conflict_severity_encoded,region_Ethiopia,region_India,region_Myanmar,region_Nigeria,region_Pakistan,region_South Sudan,region_Ukraine,mode_Air,mode_Land,mode_Sea,conflict_type_encoded,weather_azimuth_angle,weather_azimuth_sin,weather_azimuth_cos,weather_location_encoded,shipment_day,shipment_month,shipment_year,shipment_weekday,shipping_duration_days,arrival_day,arrival_month,arrival_year,arrival_weekday
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,RICHMOND,2.88,SE,654,654,0,False,True,False,False,False,False,False,False,False,True,0,135.0,0.7071067812,-0.7071067812,54,1,8,2024,3,5,6,8,2024,1
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,SHORT GAP,1.7,SE,346,277,0,False,True,False,False,False,False,False,False,False,True,0,135.0,0.7071067812,-0.7071067812,28,1,8,2024,3,24,25,8,2024,6
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,ELAM,1.38,N,557,557,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,47,1,8,2024,3,11,12,8,2024,0
1552,TORO,39.7802,-80.5248,HUME,36.7854,-118.9338,2023-01-01,Air,9948,1453.64,2023-01-12,,Strike,High,2023-01-07,Nigeria,CHESTER,1.7,E,90,90,2,False,False,False,True,False,False,False,True,False,False,1,90.0,1.0,6.123233996e-17,39,1,1,2023,6,11,12,1,2023,3
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,BLOOMINGTON,0.68,SW,273,273,2,True,False,False,False,False,False,False,True,False,False,1,225.0,-0.7071067812,-0.7071067812,24,1,9,2024,6,17,18,9,2024,2
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,MILLDALE,2.54,E,557,557,0,False,True,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,20,1,8,2024,3,11,12,8,2024,0
2354,THE GLEN,36.9781,-95.33,THOMPSON,38.97,-109.72,2024-08-01,Air,583,7881.55,2024-08-20,,Strike,Low,2024-08-06,India,VIAN,0.34,SSE,96,96,0,False,True,False,False,False,False,False,True,False,False,1,157.5,0.3826834324,-0.9238795325,5,1,8,2024,3,19,20,8,2024,1
804,DOVER,37.162,-79.78,BURNING SPGS,37.2366,-83.7883,2024-09-01,Sea,7062,6615.93,2024-09-12,,Strike,High,2024-08-24,Ethiopia,LYNNWOOD,0.0,N,327,327,2,True,False,False,False,False,False,False,False,False,True,1,0.0,0.0,1.0,9,1,9,2024,6,11,12,9,2024,3
4924,SANTA RITA,34.7204,-84.2387,HOGES CHAPEL,37.3477,-80.6054,2023-07-01,Air,293,9342.58,2023-07-10,,Border Skirmish,Critical,2023-07-09,Ukraine,NEW LINE,1.25,NE,224,224,3,False,False,False,False,False,False,True,True,False,False,4,45.0,0.7071067812,0.7071067812,2,1,7,2023,5,9,10,7,2023,0
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,HART MILLER ISLAND (HRT),0.0,N,774,774,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,3,1,8,2024,3,14,15,8,2024,3
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,GLADES,0.7,NE,205,205,2,True,False,False,False,False,False,False,True,False,False,1,45.0,0.7071067812,0.7071067812,9,1,9,2024,6,19,20,9,2024,4
1268,BRAYTONVILLE,37.67,-94.284,OXFORD,34.36,-89.53,2023-08-01,Sea,8088,8848.88,2023-08-14,,Political Protest,Low,2023-07-24,Myanmar,WHITE OAK,5.9,SSE,78,78,0,False,False,True,False,False,False,False,False,False,True,0,157.5,0.3826834324,-0.9238795325,8,1,8,2023,1,13,14,8,2023,0
4680,EL PORTAL,36.1962,-81.8455,DOUGHERTY,34.4076,-96.9336,2024-09-01,Air,4799,4248.81,2024-09-10,,Strike,High,2024-08-24,Ethiopia,GREENEVILLE,2.0,WNW,226,226,2,True,False,False,False,False,False,False,True,False,False,1,292.5,-0.9238795325,0.3826834324,46,1,9,2024,6,9,10,9,2024,1
248,BLUE RIVER,34.47,-80.0039,LAMAR ARPT,38.07,-102.68,2024-09-01,Sea,4302,6224.26,2024-09-19,,Strike,High,2024-08-24,Ethiopia,BAMBERG,0.28,NNW,172,172,2,True,False,False,False,False,False,False,False,False,True,1,337.5,-0.3826834324,0.9238795325,8,1,9,2024,6,18,19,9,2024,3
4068,WALAPAI,36.0559,-94.899,HAPPY HOME,36.499,-79.6346,2023-04-01,Land,5385,9359.16,2023-04-13,,Political Protest,High,2023-04-08,Pakistan,SPRINGFIELD,1.3,ENE,155,155,2,False,False,False,False,True,False,False,False,True,False,0,67.5,0.9238795325,0.3826834324,18,1,4,2023,5,12,13,4,2023,3
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,ORAL OAKS,1.38,S,654,654,0,False,True,False,False,False,False,False,False,False,True,0,180.0,1.224646799e-16,-1.0,5,1,8,2024,3,5,6,8,2024,1
756,WHITE SULPHUR SPGS,32.0295,-94.36,HERMITAGE,34.28,-85.04,2024-07-01,Land,4050,6623.08,2024-07-29,,Civil Unrest,Low,2024-06-29,Ethiopia,NORTON CORNER,2.51,SSW,178,178,0,True,False,False,False,False,False,False,False,True,False,3,202.5,-0.3826834324,-0.9238795325,2,1,7,2024,0,28,29,7,2024,0
1112,CHEF MENTEUR,32.5443,-94.1547,SACRAMENTO,38.548,-121.4721,2023-03-01,Sea,7191,8593.4,2023-03-19,,Riots,Low,2023-02-19,Ethiopia,PROVENCAL,0.0,N,144,144,0,True,False,False,False,False,False,False,False,False,True,2,0.0,0.0,1.0,1,1,3,2023,2,18,19,3,2023,6
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,GUNTER,2.08,N,245,245,0,True,False,False,False,False,False,False,False,True,False,2,0.0,0.0,1.0,48,1,3,2023,2,10,11,3,2023,5
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,THICKETTY,0.18,SE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,135.0,0.7071067812,-0.7071067812,4,1,7,2023,5,15,16,7,2023,6
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,LADYSMITH,2.16,SSW,557,557,0,False,True,False,False,False,False,False,True,False,False,0,202.5,-0.3826834324,-0.9238795325,4,1,8,2024,3,11,12,8,2024,0
1552,TORO,39.7802,-80.5248,HUME,36.7854,-118.9338,2023-01-01,Air,9948,1453.64,2023-01-12,,Strike,High,2023-01-07,Nigeria,ATHENS OHIO UNIV ARP,1.41,W,90,90,2,False,False,False,True,False,False,False,True,False,False,1,270.0,-1.0,-1.836970199e-16,14,1,1,2023,6,11,12,1,2023,3
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,POOLVILLE,4.92,W,245,245,0,True,False,False,False,False,False,False,False,True,False,2,270.0,-1.0,-1.836970199e-16,15,1,3,2023,2,10,11,3,2023,5
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,SOWERS,1.7,NE,246,246,0,True,False,False,False,False,False,False,True,False,False,2,45.0,0.7071067812,0.7071067812,12,1,3,2023,2,24,25,3,2023,5
989,HIGDEN,34.07,-81.04,FAIRLAND,36.75,-94.85,2023-07-01,Air,7391,8228.1,2023-07-22,,Border Skirmish,Critical,2023-07-09,Ukraine,PLEASANT GROVE BRKE,3.6,E,323,323,3,False,False,False,False,False,False,True,True,False,False,4,90.0,1.0,6.123233996e-17,4,1,7,2023,5,21,22,7,2023,5
1146,ASHLAND,36.3757,-79.03,LINWOOD,47.71,-117.43,2024-09-01,Sea,3730,8153.18,2024-09-07,,Strike,High,2024-08-24,Ethiopia,BLEMHEIM,1.92,S,286,286,2,True,False,False,False,False,False,False,False,False,True,1,180.0,1.224646799e-16,-1.0,8,1,9,2024,6,6,7,9,2024,5
1016,CHETEK,38.69,-79.771,UKIAH,39.1529,-123.1917,2023-01-01,Air,3421,904.95,2023-01-18,,Strike,High,2023-01-07,Nigeria,WHIPPLE,1.34,S,71,71,2,False,False,False,True,False,False,False,True,False,False,1,180.0,1.224646799e-16,-1.0,66,1,1,2023,6,17,18,1,2023,2
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,ALEXANDER MILLS,0.79,ESE,329,329,3,False,False,False,False,False,False,True,True,False,False,4,112.5,0.9238795325,-0.3826834324,8,1,7,2023,5,18,19,7,2023,2
380,GANSEVOORT,32.3305,-82.936,FOLLY BEACH C-MAN (FBIS1),32.5425,-79.6639,2023-07-01,Air,8684,7706.32,2023-07-17,,Border Skirmish,Critical,2023-07-09,Ukraine,EARLY BRANCH,0.69,N,199,199,3,False,False,False,False,False,False,True,True,False,False,4,0.0,0.0,1.0,6,1,7,2023,5,16,17,7,2023,0
4703,CHILDS,36.52,-92.6259,TAMPICO,48.3089,-106.8248,2023-04-01,Air,80,9681.82,2023-04-21,,Political Protest,High,2023-04-08,Pakistan,GOLDEN CITY,3.22,NNW,243,243,2,False,False,False,False,True,False,False,True,False,False,0,337.5,-0.3826834324,0.9238795325,6,1,4,2023,5,20,21,4,2023,4
3236,AURORA CHERRY CREEK,37.7803,-93.11,FAITH,44.98,-102.21,2023-08-01,Sea,2561,7459.89,2023-08-04,,Political Protest,Low,2023-07-24,Myanmar,MIAMI,3.0,SW,30,30,0,False,False,True,False,False,False,False,False,False,True,0,225.0,-0.7071067812,-0.7071067812,15,1,8,2023,1,3,4,8,2023,4
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,FREE UNION,2.53,SSE,346,277,0,False,True,False,False,False,False,False,False,False,True,0,157.5,0.3826834324,-0.9238795325,84,1,8,2024,3,24,25,8,2024,6
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,CAPE ST CLAIRE,1.28,NW,630,630,0,False,True,False,False,False,False,False,True,False,False,0,315.0,-0.7071067812,0.7071067812,2,1,8,2024,3,7,8,8,2024,3
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,MADISON,4.51,SE,299,299,3,False,False,False,False,False,False,True,True,False,False,4,135.0,0.7071067812,-0.7071067812,21,1,7,2023,5,28,29,7,2023,5
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,BROAD RUN FARMS,1.45,NW,774,774,0,False,True,False,False,False,False,False,False,True,False,0,315.0,-0.7071067812,0.7071067812,21,1,8,2024,3,14,15,8,2024,3
309,BORDEN,37.6126,-93.6679,OCILLA,31.6,-83.25,2023-08-01,Air,4765,4857.54,2023-08-30,,Political Protest,Low,2023-07-24,Myanmar,CLARKRIDGE,0.89,NE,67,67,0,False,False,True,False,False,False,False,True,False,False,0,45.0,0.7071067812,0.7071067812,8,1,8,2023,1,29,30,8,2023,2
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,GORDONVILLE,0.0,N,245,245,0,True,False,False,False,False,False,False,False,True,False,2,0.0,0.0,1.0,4,1,3,2023,2,10,11,3,2023,5
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,LOCUST,1.44,N,245,245,0,True,False,False,False,False,False,False,False,True,False,2,0.0,0.0,1.0,4,1,3,2023,2,10,11,3,2023,5
4703,CHILDS,36.52,-92.6259,TAMPICO,48.3089,-106.8248,2023-04-01,Air,80,9681.82,2023-04-21,,Political Protest,High,2023-04-08,Pakistan,GEORGETOWN,2.69,NE,243,243,2,False,False,False,False,True,False,False,True,False,False,0,45.0,0.7071067812,0.7071067812,12,1,4,2023,5,20,21,4,2023,4
2169,BREAKS,39.2692,-93.26,RIVERSIDE,42.1486,-77.0802,2023-08-01,Land,7802,7311.92,2023-08-14,,Political Protest,Low,2023-07-24,Myanmar,BRAYMER,0.0,N,57,57,0,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,1.0,6,1,8,2023,1,13,14,8,2023,0
4213,REXBURG MDSN CO ARPT,36.18,-94.7089,ARTESIAN,33.2805,-92.4301,2023-04-01,Sea,6330,6707.05,2023-04-27,,Political Protest,High,2023-04-08,Pakistan,SUGARLOAF,2.62,ENE,169,169,2,False,False,False,False,True,False,False,False,False,True,0,67.5,0.9238795325,0.3826834324,3,1,4,2023,5,26,27,4,2023,3
726,BREAUX BRIDGE,33.4772,-98.78,NEWARK,42.4985,-89.2709,2024-04-01,Sea,4679,5902.8,2024-04-11,,Political Protest,Moderate,2024-04-09,Ethiopia,(DYS)DYESS AFB ABILE,1.17,E,162,162,1,True,False,False,False,False,False,False,False,False,True,0,90.0,1.0,6.123233996e-17,2,1,4,2024,0,10,11,4,2024,3
2805,NOBLES XRDS,33.61,-97.938,WOODRUFF,39.7775,-80.5424,2024-04-01,Air,8249,1627.46,2024-04-14,,Political Protest,Moderate,2024-04-09,Ethiopia,MAMBRINO,3.12,SW,186,186,1,True,False,False,False,False,False,False,True,False,False,0,225.0,-0.7071067812,-0.7071067812,3,1,4,2024,0,13,14,4,2024,6
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,TRUEBADA,0.54,E,517,517,0,False,True,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,4,1,8,2024,3,12,13,8,2024,1
4680,EL PORTAL,36.1962,-81.8455,DOUGHERTY,34.4076,-96.9336,2024-09-01,Air,4799,4248.81,2024-09-10,,Strike,High,2024-08-24,Ethiopia,BULLS GAP,2.0,NW,226,226,2,True,False,False,False,False,False,False,True,False,False,1,315.0,-0.7071067812,0.7071067812,27,1,9,2024,6,9,10,9,2024,1
1064,CHAPPEL,40.06,-82.4,MT BULLION,37.4774,-120.0541,2023-01-01,Sea,601,2363.88,2023-01-18,,Strike,High,2023-01-07,Nigeria,CHARTERS,0.95,NNE,141,141,2,False,False,False,True,False,False,False,False,False,True,1,22.5,0.3826834324,0.9238795325,32,1,1,2023,6,17,18,1,2023,2
4703,CHILDS,36.52,-92.6259,TAMPICO,48.3089,-106.8248,2023-04-01,Air,80,9681.82,2023-04-21,,Political Protest,High,2023-04-08,Pakistan,LONE PINE,2.07,S,243,243,2,False,False,False,False,True,False,False,True,False,False,0,180.0,1.224646799e-16,-1.0,4,1,4,2023,5,20,21,4,2023,4
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,EMPORIA,1.31,NE,120,120,0,False,True,False,False,False,False,False,False,False,True,1,45.0,0.7071067812,0.7071067812,24,1,8,2024,3,19,20,8,2024,1
804,DOVER,37.162,-79.78,BURNING SPGS,37.2366,-83.7883,2024-09-01,Sea,7062,6615.93,2024-09-12,,Strike,High,2024-08-24,Ethiopia,SPITLER,1.32,WNW,327,327,2,True,False,False,False,False,False,False,False,False,True,1,292.5,-0.9238795325,0.3826834324,1,1,9,2024,6,11,12,9,2024,3
804,DOVER,37.162,-79.78,BURNING SPGS,37.2366,-83.7883,2024-09-01,Sea,7062,6615.93,2024-09-12,,Strike,High,2024-08-24,Ethiopia,ARRINGTON,1.33,SW,327,327,2,True,False,False,False,False,False,False,False,False,True,1,225.0,-0.7071067812,-0.7071067812,16,1,9,2024,6,11,12,9,2024,3
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,WALTERBORO,3.11,SE,242,242,3,False,False,False,False,False,False,True,True,False,False,4,135.0,0.7071067812,-0.7071067812,5,1,7,2023,5,4,5,7,2023,2
2950,(ISN)SLOULIN FLD WIL,38.3,-80.2972,ENCINITAS,33.0334,-117.2522,2023-01-01,Land,1968,7686.84,2023-01-21,,Strike,High,2023-01-07,Nigeria,MACKSBURG,0.63,NE,78,78,2,False,False,False,True,False,False,False,False,True,False,1,45.0,0.7071067812,0.7071067812,80,1,1,2023,6,20,21,1,2023,5
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,SANSOME PARK VLG,2.71,NW,245,245,0,True,False,False,False,False,False,False,False,True,False,2,315.0,-0.7071067812,0.7071067812,4,1,3,2023,2,10,11,3,2023,5
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,BEAR POPLAR,0.94,SE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,135.0,0.7071067812,-0.7071067812,3,1,7,2023,5,15,16,7,2023,6
3266,STATE LINE,32.5622,-97.3181,EAST TULARE VILLA,36.2114,-119.2326,2023-03-01,Land,8882,1619.54,2023-03-11,,Riots,Low,2023-02-19,Ethiopia,CORSICANA ARPT,1.68,WNW,245,245,0,True,False,False,False,False,False,False,False,True,False,2,292.5,-0.9238795325,0.3826834324,12,1,3,2023,2,10,11,3,2023,5
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,WEST HAVEN,0.89,NE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,45.0,0.7071067812,0.7071067812,8,1,7,2023,5,15,16,7,2023,6
1064,CHAPPEL,40.06,-82.4,MT BULLION,37.4774,-120.0541,2023-01-01,Sea,601,2363.88,2023-01-18,,Strike,High,2023-01-07,Nigeria,LADD,1.37,E,141,141,2,False,False,False,True,False,False,False,False,False,True,1,90.0,1.0,6.123233996e-17,28,1,1,2023,6,17,18,1,2023,2
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,ANNETA,1.5,NNE,246,246,0,True,False,False,False,False,False,False,True,False,False,2,22.5,0.3826834324,0.9238795325,8,1,3,2023,2,24,25,3,2023,5
3764,RED SHIRT,37.8102,-82.1347,MINDEN,32.1023,-94.7119,2023-01-01,Land,1147,2567.44,2023-01-15,,Strike,High,2023-01-07,Nigeria,RARDEN,2.84,NNW,120,120,2,False,False,False,True,False,False,False,False,True,False,1,337.5,-0.3826834324,0.9238795325,28,1,1,2023,6,14,15,1,2023,6
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,HAWORTH,0.69,S,226,226,0,True,False,False,False,False,False,False,True,False,False,2,180.0,1.224646799e-16,-1.0,6,1,3,2023,2,15,16,3,2023,3
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,CHARTIERS,0.69,N,517,517,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,3,1,8,2024,3,12,13,8,2024,1
3285,COTTON GIN,38.7128,-80.4096,CORONA,33.87,-117.58,2023-01-01,Sea,1325,3732.88,2023-01-12,,Strike,High,2023-01-07,Nigeria,GERMANTOWN,1.6,NNW,85,85,2,False,False,False,True,False,False,False,False,False,True,1,337.5,-0.3826834324,0.9238795325,24,1,1,2023,6,11,12,1,2023,3
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,LOVETTSVILLE,0.88,S,774,774,0,False,True,False,False,False,False,False,False,True,False,0,180.0,1.224646799e-16,-1.0,2,1,8,2024,3,14,15,8,2024,3
2169,BREAKS,39.2692,-93.26,RIVERSIDE,42.1486,-77.0802,2023-08-01,Land,7802,7311.92,2023-08-14,,Political Protest,Low,2023-07-24,Myanmar,PRAIRIE HOME,8.0,SSW,57,57,0,False,False,True,False,False,False,False,False,True,False,0,202.5,-0.3826834324,-0.9238795325,14,1,8,2023,1,13,14,8,2023,0
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,GRAINGERS,2.22,WSW,654,654,0,False,True,False,False,False,False,False,False,False,True,0,247.5,-0.9238795325,-0.3826834324,3,1,8,2024,3,5,6,8,2024,1
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,COTTONDALE,4.36,SW,226,226,0,True,False,False,False,False,False,False,True,False,False,2,225.0,-0.7071067812,-0.7071067812,12,1,3,2023,2,15,16,3,2023,3
1016,CHETEK,38.69,-79.771,UKIAH,39.1529,-123.1917,2023-01-01,Air,3421,904.95,2023-01-18,,Strike,High,2023-01-07,Nigeria,LYNN CAMP,0.11,WNW,71,71,2,False,False,False,True,False,False,False,True,False,False,1,292.5,-0.9238795325,0.3826834324,70,1,1,2023,6,17,18,1,2023,2
2987,PURRYSBURG,37.2902,-91.18,PRINCETON,32.5758,-93.5152,2023-07-01,Sea,4801,9453.09,2023-07-30,,Riots,Critical,2023-07-11,India,BANDANA,0.0,N,103,103,3,False,True,False,False,False,False,False,False,False,True,2,0.0,0.0,1.0,2,1,7,2023,5,29,30,7,2023,6
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,KINDERHOOK,0.0,N,517,517,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,7,1,8,2024,3,12,13,8,2024,1
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,PETERSBURG,1.65,E,557,557,0,False,True,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,20,1,8,2024,3,11,12,8,2024,0
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,GUILFORD,0.8,WNW,654,654,0,False,True,False,False,False,False,False,False,False,True,0,292.5,-0.9238795325,0.3826834324,68,1,8,2024,3,5,6,8,2024,1
1268,BRAYTONVILLE,37.67,-94.284,OXFORD,34.36,-89.53,2023-08-01,Sea,8088,8848.88,2023-08-14,,Political Protest,Low,2023-07-24,Myanmar,BIG CABIN,3.23,SW,78,78,0,False,False,True,False,False,False,False,False,False,True,0,225.0,-0.7071067812,-0.7071067812,12,1,8,2023,1,13,14,8,2023,0
4356,SANDERSON,40.17,-92.94,CAROL BEACH,42.5409,-87.8149,2023-08-01,Sea,1436,6718.38,2023-08-18,,Political Protest,Low,2023-07-24,Myanmar,MALTA BEND,0.93,ESE,72,72,0,False,False,True,False,False,False,False,False,False,True,0,112.5,0.9238795325,-0.3826834324,22,1,8,2023,1,17,18,8,2023,4
2339,NEW VICTORY,36.3858,-78.7444,MARICAO,18.1501,-66.9489,2024-08-01,Sea,1873,4355.59,2024-08-06,,Political Protest,Low,2024-08-01,India,YOUNGSVILLE,0.16,SSW,654,654,0,False,True,False,False,False,False,False,False,False,True,0,202.5,-0.3826834324,-0.9238795325,40,1,8,2024,3,5,6,8,2024,1
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,WELLS,3.62,SSW,120,120,0,False,True,False,False,False,False,False,False,False,True,1,202.5,-0.3826834324,-0.9238795325,2,1,8,2024,3,19,20,8,2024,1
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,FRANKLINTON,0.62,WSW,329,329,0,False,True,False,False,False,False,False,False,True,False,0,247.5,-0.9238795325,-0.3826834324,48,1,8,2024,3,14,15,8,2024,3
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,SUNNY BANK,1.73,WSW,517,517,0,False,True,False,False,False,False,False,True,False,False,0,247.5,-0.9238795325,-0.3826834324,8,1,8,2024,3,12,13,8,2024,1
1056,SCIOTA,39.16,-83.2133,REEDLEY AIRPORT,36.6595,-119.4555,2023-01-01,Sea,4063,7382.52,2023-01-15,,Strike,High,2023-01-07,Nigeria,HIGGINSPORT,1.93,E,221,221,2,False,False,False,True,False,False,False,False,False,True,1,90.0,1.0,6.123233996e-17,12,1,1,2023,6,14,15,1,2023,6
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,BOYDS,0.81,E,517,517,0,False,True,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,6,1,8,2024,3,12,13,8,2024,1
4680,EL PORTAL,36.1962,-81.8455,DOUGHERTY,34.4076,-96.9336,2024-09-01,Air,4799,4248.81,2024-09-10,,Strike,High,2024-08-24,Ethiopia,ABINGDON,1.0,S,226,226,2,True,False,False,False,False,False,False,True,False,False,1,180.0,1.224646799e-16,-1.0,14,1,9,2024,6,9,10,9,2024,1
